"id","start_date","lat","lon","l3","rooms","surface_total","surface_covered","price","currency","property_type","operation_type"
"NtjAzkL9KOoI02c/i0+8Vw==","2019-03-28",-34.6402062,-58.4242662,"Parque Chacabuco",2,48,35,79000,"USD","Departamento","Venta"
"0BhpTF8+57iOkFmeLHhz+A==","2019-03-28",-34.5885747,-58.389494,"Recoleta",3,120,111,420000,"USD","Departamento","Venta"
"AAFt79jqrsCZbvBiq7akyg==","2019-03-28",-34.5944808,-58.3933673,"Recoleta",3,71,71,235000,"USD","Departamento","Venta"
"jXlAH9PSjFjN+oOZNMm5sA==","2019-03-28",-34.5940577,-58.3914549,"Recoleta",4,141,141,450000,"USD","Departamento","Venta"
"ay2u9UZVKJi5FpEmdR9yUg==","2019-03-28",-34.5934613,-58.3917694,"Recoleta",4,178,178,645000,"USD","Departamento","Venta"
"ziMasUSvkzBC9nZQAscWSQ==","2019-03-28",-34.5952424,-58.399914,"Recoleta",4,132,127,450000,"USD","Departamento","Venta"
"Daii9M8Jf/yHWEvjyBT8xw==","2019-03-28",-34.5921103,-58.3851934,"Recoleta",5,202,198,685000,"USD","Departamento","Venta"
"VEOj9fUzS7e+LX2ukryETg==","2019-03-28",-34.5916609,-58.3879935,"Recoleta",5,329,287,990000,"USD","Departamento","Venta"
"eozz+44x+dUzE/nHM9mg3g==","2019-03-28",-34.590643,-58.385036,"Recoleta",5,183,170,590000,"USD","Departamento","Venta"
"CNnYOsigVw2JpNqCWID/Hw==","2019-03-28",-34.5902005,-58.3899655,"Recoleta",6,170,170,620000,"USD","Departamento","Venta"
"5lBQOWiHk7nvpLSpjEk4Mw==","2019-02-22",-34.58914185,-58.3998909,"Recoleta",2,84,82,282000,"USD","Departamento","Venta"
"yvwqU383sm2/gnWaasC1OA==","2019-02-22",-34.5934337288,-58.4124992993,"Recoleta",2,39,39,126000,"USD","Departamento","Venta"
"YV/raJStTvIQXuRV9JRjZw==","2019-02-22",-34.5900231,-58.4030477,"Recoleta",2,53,53,168000,"USD","Departamento","Venta"
"DD0gRE9f854HrTY42DS1yA==","2019-02-22",-34.5897016,-58.4005185,"Recoleta",3,76,67,230000,"USD","Departamento","Venta"
"KPHuczZh/sSI3deKSbY2Ug==","2019-02-22",-34.5976023,-58.4023691,"Recoleta",3,46,45,142000,"USD","Departamento","Venta"
"dz7VtzzB/L3WunR1J5OqXQ==","2019-02-22",-34.5953981,-58.3806588,"Recoleta",3,81,81,290000,"USD","Departamento","Venta"
"HYivia553aHrYKhVDsbApA==","2019-02-22",-34.5949171,-58.4050756,"Recoleta",3,100,92,295000,"USD","Departamento","Venta"
"exzeGnYlvvTedscXaNY3Mg==","2019-06-01",-34.598158,-58.411786,"Recoleta",2,56,51,180000,"USD","Departamento","Venta"
"Wur3RKAlcteAG9D4pLqLzg==","2019-06-01",-34.587493,-58.400074,"Recoleta",1,36,36,129000,"USD","Departamento","Venta"
"FP89jwtgElj9nqugvRKOow==","2019-06-01",-34.6337873,-58.4507409,"Parque Chacabuco",3,82,71,165000,"USD","Departamento","Venta"
"+FYVwChstOXoNgdRyxsvxQ==","2019-06-01",-34.597802,-58.415065,"Recoleta",2,56,50,159000,"USD","Departamento","Venta"
"XQUWRZ+RxZiONGU0OX3VHA==","2019-06-01",-34.590757,-58.403944,"Recoleta",2,90,63,219500,"USD","Departamento","Venta"
"X3SWVuVCwnxUWirBO3p5gA==","2019-06-01",-34.59673,-58.412241,"Recoleta",1,37,33,125000,"USD","Departamento","Venta"
"Ei10bV7qh8QrBOO0ZcImpQ==","2019-06-01",-34.589043,-58.403887,"Recoleta",3,56,52,165000,"USD","Departamento","Venta"
"qj3jRG4FaYl7UaM+UKdXdw==","2019-06-01",-34.588499,-58.400784,"Recoleta",3,65,65,249000,"USD","Departamento","Venta"
"j0q0TVaqTKJHMPMGLzSoFw==","2019-06-01",-34.587152,-58.39994,"Recoleta",3,60,55,180000,"USD","Departamento","Venta"
"4zDOZSaHQ1y8w32hVuUpUw==","2019-06-01",-34.589907,-58.406848,"Recoleta",2,55,55,179900,"USD","Departamento","Venta"
"cxMMkqUVV4x7EAHJX80WmQ==","2019-06-01",-34.687728,-58.459847,"Villa Lugano",3,50,50,55000,"USD","Departamento","Venta"
"RKoFxRPe9ZS39UDEKxcCEg==","2019-06-01",-34.586009,-58.39566,"Recoleta",4,112,102,350000,"USD","Departamento","Venta"
"QQSED42BDU6CnidJibOu7A==","2019-06-01",-34.591969,-58.385532,"Recoleta",5,171,164,620000,"USD","Departamento","Venta"
"nV9dLXJ+/foNqMEMg/ZShw==","2019-06-01",-34.685063,-58.46856,"Villa Lugano",4,71,69,89900,"USD","Departamento","Venta"
"mFATxn7ASv5p4T+vCWKuQQ==","2019-06-01",-34.591948,-58.392373,"Recoleta",5,209,177,659000,"USD","Departamento","Venta"
"gUi/Tq3udYPJt0P3vwENqw==","2019-06-01",-34.595651,-58.389201,"Recoleta",5,127,117,395000,"USD","Departamento","Venta"
"Z3H3g1UxK8fdIaBVcAxSsA==","2019-04-10",-34.590643,-58.385036,"Recoleta",5,183,170,590000,"USD","Departamento","Venta"
"K/v5wi3hQUgR+z5/pyDFsQ==","2019-04-10",-34.5902005,-58.3899655,"Recoleta",4,163,160,530000,"USD","Departamento","Venta"
"3EES7aI4I8kQ7nd8UfddAw==","2019-04-10",-34.5903105,-58.3915651,"Recoleta",4,115,95,350000,"USD","Departamento","Venta"
"cJIqPFEot6WK93FamteSDw==","2019-04-10",-34.590643,-58.385036,"Recoleta",5,183,170,590000,"USD","Departamento","Venta"
"XhRS4QerVeMYxjyP9tAxCQ==","2019-04-10",-34.6420185878,-58.4386418757,"Parque Chacabuco",1,43,38,86100,"USD","Departamento","Venta"
"oi/OIpSLWftlk5ulM8A9Sw==","2019-04-10",-34.5947332314,-58.4039546484,"Recoleta",3,83,80,253000,"USD","Departamento","Venta"
"X8ePWKMJ3jWkOCtp/fXAtg==","2019-04-10",-34.5889409,-58.3907919,"Recoleta",3,132,92,349000,"USD","Departamento","Venta"
"Z51Ei+QMjnOGSl0orl8dZQ==","2019-04-10",-34.5904543,-58.3908123,"Recoleta",3,107,99,360000,"USD","Departamento","Venta"
"EmQDZPRs8b2sMzfDUILqZQ==","2019-04-10",-34.5947332314,-58.4039546484,"Recoleta",4,83,80,253000,"USD","Departamento","Venta"
"de+BS88MV5TfcNAQwcNqMw==","2019-04-10",-34.5993548,-58.415009,"Recoleta",5,190,90,330000,"USD","Departamento","Venta"
"3KJ5t+MBcusvzFlik7crNQ==","2019-04-10",-34.5908442788,-58.3842856026,"Recoleta",5,378,363,1300000,"USD","Departamento","Venta"
"MGDu085X8fkm03MhXUZz9w==","2019-04-10",-34.567401147,-58.4347763918,"Las Cañitas",5,129,122,430000,"USD","Departamento","Venta"
"uivQASKti5+qVnLIDlmEhA==","2019-04-23",-34.5907595,-58.3974338,"Recoleta",NA,22,22,73000,"USD","Departamento","Venta"
"BAzwPQ64d9y+UN4tPYHY7g==","2019-04-23",-34.5929897,-58.3850387,"Recoleta",NA,11,11,40000,"USD","Departamento","Venta"
"w0L8EfGe77yIURXiTB5INQ==","2019-04-23",-34.5946016,-58.3955195,"Recoleta",NA,10,10,33000,"USD","Departamento","Venta"
"Un78+TB7eXdTdxgJdvvY6Q==","2019-04-23",-34.5958444,-58.402957,"Recoleta",1,24,24,85000,"USD","Departamento","Venta"
"VzSE0LeFKFnu60esHgEFDA==","2019-04-23",-34.5942238,-58.3833628,"Recoleta",NA,25,25,85000,"USD","Departamento","Venta"
"PkLY1a5nS/Rb0CVgs3O7vA==","2019-04-23",-34.5945817,-58.3878638,"Recoleta",3,87,81,310000,"USD","Departamento","Venta"
"PmvQhLq0wJnoqvxXt/wn7g==","2019-04-23",-34.5636181755,-58.4387002537,"Las Cañitas",NA,50,46,180000,"USD","Departamento","Venta"
"WINzBzyPeLGhU6clBBYLHQ==","2019-04-23",-34.6283921,-58.4351265,"Parque Chacabuco",NA,78,76,187000,"USD","Departamento","Venta"
"5g5Ifh0adfodytaUE9q//Q==","2019-04-23",-34.59143,-58.399744,"Recoleta",1,32,32,115000,"USD","Departamento","Venta"
"G6YRBfpS5rsSReUEVibgrw==","2019-04-23",-34.5876541132,-58.398353946,"Recoleta",2,109,109,380000,"USD","Departamento","Venta"
"MfAwUbbY7gmWxFRzx3Mqew==","2019-04-23",-34.588831,-58.391226,"Recoleta",2,56,51,180000,"USD","Departamento","Venta"
"A6u+pUGQUz2xGT8X3gUfuQ==","2019-04-23",-34.590189,-58.407372,"Recoleta",3,71,71,239000,"USD","Departamento","Venta"
"V7coEdfLHH1rLRPtB5JJow==","2019-04-23",-34.5976023,-58.4023691,"Recoleta",3,46,45,142000,"USD","Departamento","Venta"
"wYgAsRWtCgP/fsR3mDaGeQ==","2019-04-23",-34.5915903,-58.3859463,"Recoleta",4,170,170,617000,"USD","Departamento","Venta"
"LrVedsfjuql8RE8EmRRPSQ==","2019-04-23",-34.628343,-58.427428,"Parque Chacabuco",4,140,140,349900,"USD","Departamento","Venta"
"ya+6YAgQMFlZyh8vhE+5Kw==","2019-04-23",-34.5955012,-58.3844207,"Recoleta",5,178,178,670000,"USD","Departamento","Venta"
"CL8YfmSRuyY4mfWH5d1FZg==","2019-04-23",-34.5623476,-58.4427631,"Las Cañitas",5,200,186,650000,"USD","Departamento","Venta"
"iiEWvFaLnWQ0hlcc5Ed7XQ==","2019-03-29",-34.5936785,-58.3970934,"Recoleta",3,99,92,339000,"USD","Departamento","Venta"
"86iZx6C7HgTL0qycoGwuVw==","2019-03-29",-34.5953363,-58.405269,"Recoleta",1,40,37,137000,"USD","Departamento","Venta"
"yVc6nGr9Q8MqBzN2BBoZwg==","2019-03-29",-34.596279,-58.384012,"Recoleta",1,25,25,80000,"USD","Departamento","Venta"
"gU5E+mnH/ljpzR2J1zcAYg==","2019-03-29",-34.687817,-58.46273,"Villa Lugano",3,50,50,55900,"USD","Departamento","Venta"
"ik6H3t0Wr1oP7tysvs4gAg==","2019-03-29",-34.5894081,-58.3885271,"Recoleta",6,220,220,800000,"USD","Departamento","Venta"
"QdMTD0LwOPcP+1eaIHNEBQ==","2019-03-29",-34.5641769,-58.4357273,"Las Cañitas",4,201,172,740000,"USD","Departamento","Venta"
"JNvzUQ4w6ZwFyk5M/zbAOA==","2019-03-29",-34.595086,-58.3931,"Recoleta",6,196,162,599000,"USD","Departamento","Venta"
"sMcZoVcUhepgQwu50MV4XQ==","2019-06-19",-34.594753,-58.395816,"Recoleta",1,20,20,69500,"USD","Departamento","Venta"
"qm7O2+3jCekfPxK8htMLrg==","2019-06-19",-34.5882547,-58.4038649,"Recoleta",1,29,29,100000,"USD","Departamento","Venta"
"JY0jAeHIjVe4xxTGvV/OaA==","2019-06-19",-34.564875,-58.4348502,"Las Cañitas",2,229,142,530000,"USD","Departamento","Venta"
"7kxMFYM0vX4FiiQtxgqFyg==","2019-06-26",-34.589834,-58.393792,"Recoleta",1,31,27,95000,"USD","Departamento","Venta"
"34SrYHami6IaCBOaEQ0MQA==","2019-06-26",-34.5917397535,-58.3858551008,"Recoleta",3,123,120,385000,"USD","Departamento","Venta"
"uqtsy/sgIjrn4X6ovwzF0g==","2019-06-26",-34.684532,-58.468006,"Villa Lugano",3,50,50,60000,"USD","Departamento","Venta"
"fDQ7mkLxlgGMA/7cOLc/qQ==","2019-06-26",-34.634435,-58.4329,"Parque Chacabuco",3,58,52,120000,"USD","Departamento","Venta"
"TaCZ9bVUr2PBaSiBWMVkRw==","2019-06-26",-34.5951421,-58.3908112,"Recoleta",4,79,79,300000,"USD","Departamento","Venta"
"V7n+e0Wb0LsLe+dRqiyvbQ==","2019-01-31",-34.5861024664,-58.387446896,"Recoleta",4,178,174,560000,"USD","Departamento","Venta"
"wGKRptiNReMTkVcLOZ93Sw==","2019-01-31",-34.642058,-58.438871,"Parque Chacabuco",1,52,43,105954,"USD","Departamento","Venta"
"yJObfao4p2mhFHmODmvAFQ==","2019-01-31",-34.642182,-58.438828,"Parque Chacabuco",1,38,32,80614,"USD","Departamento","Venta"
"UuxTL2yDBcFAptLFuKVzOw==","2019-01-31",-34.642058,-58.438871,"Parque Chacabuco",1,50,42,100498,"USD","Departamento","Venta"
"QWpjP5CRbQ87wEcKq3d26w==","2019-01-31",-34.642058,-58.438871,"Parque Chacabuco",1,46,38,87938,"USD","Departamento","Venta"
"p6z0Zcpshv+20rcMw3bT4w==","2019-01-31",-34.6307536,-58.4261344,"Parque Chacabuco",2,42,38,90000,"USD","Departamento","Venta"
"z7KAEpHQTpeohibg1QLyrQ==","2019-01-31",-34.596721,-58.381479,"Recoleta",2,43,35,115000,"USD","Departamento","Venta"
"lIikoRgAh606oVNla//N7w==","2019-02-14",-34.595312,-58.379531,"Recoleta",1,38,35,125000,"USD","Departamento","Venta"
"OVQRoWIgN+W++6OQYcKTdg==","2019-02-14",-34.597727,-58.410177,"Recoleta",1,43,39,129000,"USD","Departamento","Venta"
"tq8l7cTFeBcRkEL/sGTM/Q==","2019-02-14",-34.5877697,-58.395297,"Recoleta",1,38,38,120000,"USD","Departamento","Venta"
"qcRaRWhDloLUGxt8Z4fF2Q==","2019-02-14",-34.589701,-58.393642,"Recoleta",2,44,44,164000,"USD","Departamento","Venta"
"fFOR1OWKpIFpTvxAz/YY1g==","2019-02-14",-34.5960006,-58.398755,"Recoleta",2,37,37,125000,"USD","Departamento","Venta"
"VZb8ae2i/T6NLPpnn/7pkA==","2019-02-14",-34.6298337,-58.4367999,"Parque Chacabuco",2,64,62,158000,"USD","Departamento","Venta"
"CxMKkDwxbj+PW5Bm6cdM2w==","2019-02-14",-34.587708,-58.406692,"Recoleta",3,62,57,185000,"USD","Departamento","Venta"
"5KkK785ZOUbYjAD4tucGLQ==","2019-02-14",-34.5955012,-58.3844207,"Recoleta",3,149,136,475000,"USD","Departamento","Venta"
"Ve80NhmICKHcKo45xnrRtw==","2019-02-14",-34.5867612,-58.3972056,"Recoleta",3,125,125,465000,"USD","Departamento","Venta"
"JUWnoW+k1t9QduuF6u0rRg==","2019-02-14",-34.5921122,-58.3936269,"Recoleta",3,110,100,349000,"USD","Departamento","Venta"
"Ra8ICO+X78nbc0ZF8ybndg==","2019-02-14",-34.5960898,-58.3858131,"Recoleta",3,90,80,300000,"USD","Departamento","Venta"
"LFlCfIXIWT0KRwhkTgDnGQ==","2019-02-14",-34.608829,-58.373779,"Villa Lugano",3,50,50,57000,"USD","Departamento","Venta"
"VA5bGo5J5gnInNecvSw/4A==","2019-02-14",-34.686169,-58.466923,"Villa Lugano",3,70,62,77000,"USD","Departamento","Venta"
"ZW9+155TrxER3Oy7ilO8TQ==","2019-02-14",-34.6343331,-58.4326819,"Parque Chacabuco",3,61,61,140000,"USD","Departamento","Venta"
"hWUVHu/DLJtmHzgW7WfRRQ==","2019-02-14",-34.5911518,-58.4128797,"Recoleta",4,108,99,380000,"USD","Departamento","Venta"
"XNsw4S/gSHGTdRSbYijpLw==","2019-02-14",-34.5705014089,-58.4349803968,"Las Cañitas",4,119,93,398000,"USD","Departamento","Venta"
"Vz4i1EMZxhbOziSmgFgXug==","2019-02-14",-34.5901092,-58.3854157,"Recoleta",5,339,339,1250000,"USD","Departamento","Venta"
"lo2Ti89qKrhgBD0bnKuw3w==","2019-02-14",-34.5907627,-58.3869801,"Recoleta",5,123,115,420000,"USD","Departamento","Venta"
"N7ScBFGco/SIfqxLDWFEOQ==","2019-02-14",-34.5676334497,-58.4302488858,"Las Cañitas",5,233,233,795000,"USD","Departamento","Venta"
"RJH4qSBcHpzl6MqnUNhv+g==","2019-05-10",-34.592606,-58.412209,"Recoleta",2,38,36,130000,"USD","Departamento","Venta"
"6LxS7E0AYmGPknOiIvhtUQ==","2019-05-10",-34.5943801,-58.4023524,"Recoleta",1,24,24,85000,"USD","Departamento","Venta"
"GqBurbJA6OeGqxL25bdnHg==","2019-05-10",-34.5939963,-58.3923829,"Recoleta",3,120,113,360000,"USD","Departamento","Venta"
"hF6OoKS8xGXX3iHzGLwJWw==","2019-05-10",-34.5915297,-58.377262,"Recoleta",3,70,68,245000,"USD","Departamento","Venta"
"TQSByGrJ/AnLqYZfcch2cg==","2019-05-10",-34.6830555,-58.4629886,"Villa Lugano",NA,49,49,65000,"USD","Departamento","Venta"
"13HKG0E5NqgEJNdiPL7W/A==","2019-05-10",-34.65943,-58.469887,"Villa Lugano",3,49,49,62000,"USD","Departamento","Venta"
"+hDRVL6Bo6M3BY7X3UkNsA==","2019-05-10",-34.5952124286,-58.3784884098,"Recoleta",4,90,85,320000,"USD","Departamento","Venta"
"YUpdSaqaCIGkzGZ+mnlftA==","2019-05-10",-34.5873825,-58.3972762,"Recoleta",4,152,131,460000,"USD","Departamento","Venta"
"daAwWXXNTju3pWMbD1AIZQ==","2019-05-10",-34.5912417048,-58.4026851027,"Recoleta",4,85,76,265000,"USD","Departamento","Venta"
"x1FdY1lAV0VpUcmZEJFEPg==","2019-05-03",-34.5912345,-58.4041827,"Recoleta",1,40,40,148000,"USD","Departamento","Venta"
"00bUO/SFRG80FeUUG0VTfA==","2019-05-03",-34.5912345,-58.4041827,"Recoleta",1,43,42,160000,"USD","Departamento","Venta"
"ymtKruQbZKnAzMk0x3LHww==","2019-05-03",-34.5699308,-58.4322534,"Las Cañitas",2,59,59,220000,"USD","Departamento","Venta"
"4Y3ZyJeGn3Hjlg/bBFsAGw==","2019-05-03",-34.5849087571,-58.4114720194,"Recoleta",2,38,38,130000,"USD","Departamento","Venta"
"GsAbiMGe8dihG4jhgGxlUg==","2019-05-03",-34.5656014357,-58.4334675366,"Las Cañitas",2,40,40,160000,"USD","Departamento","Venta"
"YWeDsJ3UAt1uzIo1wxvguA==","2019-05-03",-34.5922839009,-58.4028996794,"Recoleta",2,37,35,120000,"USD","Departamento","Venta"
"ECU8y8LwZ/rEXMu4FqblHA==","2019-05-03",-34.596289,-58.406283,"Recoleta",3,73,70,225000,"USD","Departamento","Venta"
"kshJ2HGAQoWcKVG6wY95Jw==","2019-05-03",-34.5936785,-58.3970934,"Recoleta",3,99,92,339000,"USD","Departamento","Venta"
"fJ62xzrYbALicFp4hrgTYw==","2019-06-11",-34.5893323,-58.3949842,"Recoleta",1,25,25,87000,"USD","Departamento","Venta"
"ovbBYUXe9obpKFgBCATxxg==","2019-06-11",-34.5960512,-58.3899966,"Recoleta",2,86,86,280000,"USD","Departamento","Venta"
"UHQx0zzF/j7omsrgiDTteg==","2019-06-11",-34.569522,-58.4335251,"Las Cañitas",2,49,45,155000,"USD","Departamento","Venta"
"iUtJMQxtKjYCCUBKnvSBww==","2019-06-11",-34.603771,-58.381587,"Recoleta",3,141,141,510000,"USD","Departamento","Venta"
"lwogIwYYf2TkBA85OugNqQ==","2019-06-11",-34.5918143,-58.3921528,"Recoleta",3,125,125,420000,"USD","Departamento","Venta"
"7umXipDe7gy3MpDVGXj+fw==","2019-06-11",-34.595186,-58.397405,"Recoleta",4,130,100,350000,"USD","Departamento","Venta"
"cGGmqP8BxxB3xoeOCGcgXA==","2019-06-11",-34.5915391,-58.4029123,"Recoleta",2,50,43,140000,"USD","Departamento","Venta"
"PaRg+o5H8QYicsTWEreyFw==","2019-06-11",-34.5958488303,-58.3953045067,"Recoleta",2,64,50,160000,"USD","Departamento","Venta"
"X4j4fxx86IwThZmu5UfOYw==","2019-06-11",-34.5920852,-58.389368,"Recoleta",3,132,116,395000,"USD","Departamento","Venta"
"gvGGWojg+aepKVjcGegadA==","2019-06-11",-34.5858287,-58.4012192,"Recoleta",3,78,70,240000,"USD","Departamento","Venta"
"tbAvMyim6z1lB0q5OPOPgg==","2019-04-06",-34.591154,-58.3782268,"Recoleta",3,116,110,380000,"USD","Departamento","Venta"
"4UQ764mQ2QuKIlunDd40+g==","2019-04-06",-34.5885719,-58.3905955,"Recoleta",4,155,138,500000,"USD","Departamento","Venta"
"xqly+gKCp+e8umPRwkDLOA==","2019-04-06",-34.5961976,-58.3844813,"Recoleta",2,51,49,180000,"USD","Departamento","Venta"
"zQ/xeO2bVDWAGStFGzTMgg==","2019-04-06",-34.5903232,-58.4055217,"Recoleta",3,70,60,199000,"USD","Departamento","Venta"
"xI4HWuYzRagOl3SJzb41Eg==","2019-04-06",-34.593904,-58.3815317,"Recoleta",4,179,172,550000,"USD","Departamento","Venta"
"7cHnyvIeO6ghiLg/ETHSqg==","2019-04-06",-34.5879537,-58.3873985,"Recoleta",3,112,102,350000,"USD","Departamento","Venta"
"Gr/bu7oZeH4RaA3+7PUIJg==","2019-01-29",-34.5664675974,-58.4373489405,"Las Cañitas",NA,117,117,490000,"USD","Departamento","Venta"
"j2s8yW1pDlKi2c1HnggmHA==","2019-01-29",-34.5969938,-58.385583,"Recoleta",1,32,32,108000,"USD","Departamento","Venta"
"LoBriZH2sbqbST3bKf5kpg==","2019-01-29",-34.5936542,-58.394269,"Recoleta",2,37,37,130000,"USD","Departamento","Venta"
"tpflgmJTpm6ApSmykpJSWw==","2019-01-29",-34.5957237,-58.3920457,"Recoleta",6,170,145,555000,"USD","Departamento","Venta"
"to7AJSBL1If/5e53Qay7fg==","2019-01-29",-34.5904352,-58.3867131,"Recoleta",5,143,130,430000,"USD","Departamento","Venta"
"3VKYgNzfmhBaBx4O6xUn7A==","2019-01-29",-34.6863244,-58.4628449,"Villa Lugano",NA,65,65,90000,"USD","Departamento","Venta"
"I/rluJcZqTZtdvysXxvG+A==","2019-01-29",-34.670624,-58.4801284,"Villa Lugano",4,76,76,99000,"USD","Departamento","Venta"
"WWEMFrIMekJb382Fcx2vlQ==","2019-02-20",-34.5910723,-58.3977769,"Recoleta",4,99,92,318000,"USD","Departamento","Venta"
"zNM9dm3UBDLFD971I74Yjw==","2019-02-20",-34.6021733,-58.3954776,"Recoleta",1,36,33,107000,"USD","Departamento","Venta"
"TGPN8X5WIwtYo4QH9S3bXw==","2019-02-20",-34.589697,-58.3894047,"Recoleta",5,187,149,485000,"USD","Departamento","Venta"
"vCd5OpyQh/jjeHZHRr9jvA==","2019-02-20",-34.5972321,-58.3954213,"Recoleta",4,186,96,360000,"USD","Departamento","Venta"
"rwYn//71TsLtoxomgEwPWg==","2019-02-20",-34.5952725,-58.3885878,"Recoleta",3,84,84,290000,"USD","Departamento","Venta"
"L192Ud4rUU2yTXVn7Xv4hw==","2019-02-20",-34.5723206,-58.4335469,"Las Cañitas",3,62,59,205000,"USD","Departamento","Venta"
"BQHhKAWMVUfwwPZxiLaGuQ==","2019-02-20",-34.684353,-58.464916,"Villa Lugano",3,50,50,57000,"USD","Departamento","Venta"
"Z7SuvW0cfS0OoMA4ZcXe1w==","2019-06-17",-34.592528,-58.395304,"Recoleta",1,30,30,105000,"USD","Departamento","Venta"
"nRuCGyNE4R9c0sfmq072eg==","2019-06-17",-34.596058,-58.394488,"Recoleta",1,25,25,80000,"USD","Departamento","Venta"
"JJ+WIx6V7sFLOShICpmu3w==","2019-06-17",-34.586009,-58.404283,"Recoleta",1,36,33,114000,"USD","Departamento","Venta"
"lDvMSLypnWxodT1GY21Hdw==","2019-06-17",-34.596891647,-58.4049138,"Recoleta",2,46,44,140000,"USD","Departamento","Venta"
"pWvWQW67QIqu0FMYJ94VYA==","2019-06-17",-34.586009,-58.39566,"Recoleta",4,112,102,339000,"USD","Departamento","Venta"
"sUBKFU3wVi5ImK6Qppihkw==","2019-06-17",-34.588919,-58.38902,"Recoleta",4,258,255,890000,"USD","Departamento","Venta"
"UxCAPnzOe8kFLmngJmdktQ==","2019-02-04",-34.5940123485,-58.3931626386,"Recoleta",3,68,68,249000,"USD","Departamento","Venta"
"wySICYWWdkIZ4eigtTSRUg==","2019-04-29",-34.592679,-58.398317,"Recoleta",5,220,200,670000,"USD","Departamento","Venta"
"+s76zaCUCy44Gq2inVm6Sw==","2019-04-29",-34.5942101676,-58.3800440718,"Recoleta",4,168,168,580000,"USD","Departamento","Venta"
"anQDX8H3paV1eUM4HBK0GQ==","2019-04-29",-34.6366026,-58.4449072,"Parque Chacabuco",5,192,171,450000,"USD","Departamento","Venta"
"YSuVoE81ZgiPg55ItZRXQA==","2019-04-29",-34.6895197,-58.4607543,"Villa Lugano",3,50,50,63000,"USD","Departamento","Venta"
"Vyh2sQsQFXrMmSfO1AQoaQ==","2019-04-29",-34.665764,-58.475467,"Villa Lugano",4,70,70,92000,"USD","Departamento","Venta"
"tNo9qNzQuqQhRe9pjp1YYQ==","2019-04-29",-34.5923075,-58.3956199,"Recoleta",4,120,112,375000,"USD","Departamento","Venta"
"UP4n4AarGzQ6AqJP+R2tsg==","2019-01-16",-34.5982002,-58.4067728,"Recoleta",1,38,38,120000,"USD","Departamento","Venta"
"AmK8vIiv3wPDj+1mUAkxAA==","2019-01-16",-34.590448,-58.398604,"Recoleta",1,16,16,60000,"USD","Departamento","Venta"
"75Z7JPhHhCLmE4EU/29s3A==","2019-01-16",-34.5867304,-58.4008066,"Recoleta",2,34,32,118000,"USD","Departamento","Venta"
"1ovaNo5GMF8TuceM2pC5Yg==","2019-01-16",-34.5832267,-58.4074979,"Recoleta",2,45,40,139000,"USD","Departamento","Venta"
"GpDyENm35TGYveu03mlzsw==","2019-01-16",-34.5901779,-58.4054504,"Recoleta",2,50,50,178000,"USD","Departamento","Venta"
"oVQJVfoc1T7aItgee7jXyA==","2019-01-16",-34.5947694,-58.4023378,"Recoleta",3,68,60,205000,"USD","Departamento","Venta"
"1P/rFSZdA94GlbqHbVlEKQ==","2019-01-16",-34.6604419,-58.4677126,"Villa Lugano",3,60,60,79000,"USD","Departamento","Venta"
"jsVQp6VWJ3WezKQ0qjm1Uw==","2019-01-16",-34.66317,-58.473113,"Villa Lugano",3,60,60,84000,"USD","Departamento","Venta"
"3e15Q7vWprpl5SGntx6FoQ==","2019-01-16",-34.6315704,-58.4373938,"Parque Chacabuco",3,49,46,120000,"USD","Departamento","Venta"
"hK3demPjg1y/N4WrefKKcw==","2019-01-16",-34.593769,-58.4007467,"Recoleta",4,77,72,245000,"USD","Departamento","Venta"
"+LiqBU1J1zwyIJiBLHVkzA==","2019-01-16",-34.592456,-58.4060662,"Recoleta",4,212,107,360000,"USD","Departamento","Venta"
"3ZmGQIhDbHYEXM1oR7wwTw==","2019-01-16",-34.5901582696,-58.3828122468,"Recoleta",4,98,87,320000,"USD","Departamento","Venta"
"JQVNaQma7HeuR/hDWcxDsg==","2019-01-16",-34.6845229,-58.4607177,"Villa Lugano",4,70,70,95000,"USD","Departamento","Venta"
"uJ7gS2CUiYvacgqA70f1pQ==","2019-01-16",-34.5929057164,-58.3929696466,"Recoleta",5,170,159,565000,"USD","Departamento","Venta"
"P7sphmYX7loYaL2PEDoVag==","2019-05-31",-34.5983621,-58.396506,"Recoleta",1,38,35,124750,"USD","Departamento","Venta"
"DDFdpHltkj4zxOUX/zXXmA==","2019-05-31",-34.5983621,-58.396506,"Recoleta",1,40,40,138600,"USD","Departamento","Venta"
"xtTqkIkqXJ/dw7B6pT99bg==","2019-05-31",-34.5909060795,-58.4043588011,"Recoleta",1,40,40,135000,"USD","Departamento","Venta"
"xiPufrW4WSwtmYa6BA2CKA==","2019-05-31",-34.591377,-58.3981162,"Recoleta",1,37,34,130000,"USD","Departamento","Venta"
"GKFYvZKwpMKoFGlp5urf/A==","2019-05-31",-34.5903425,-58.4033295,"Recoleta",2,53,53,168000,"USD","Departamento","Venta"
"4jyhvfPDQQyF7tBkbQeuoA==","2019-05-31",-34.5923209263,-58.4029605368,"Recoleta",2,37,35,115000,"USD","Departamento","Venta"
"0e2VCZp37OvIIIVh5vQm1w==","2019-05-31",-34.5926126,-58.4000093,"Recoleta",2,38,38,127500,"USD","Departamento","Venta"
